"","Row.names","Endemic","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"977","Polygonatum_odoratum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"978","Polygonatum_verticillatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"979","Polygonum_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"980","Polygonum_aviculare","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"981","Polygonum_viviparum","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"982","Polypodium_interjectum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"983","Polypodium_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984","Polystichum_aculeatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"985","Polystichum_lonchitis","0",1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"986","Populus_alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987","Populus_nigra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988","Populus_tremula","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989","Porrum_sphaerocephaluon","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"990","Potamogeton_alpinus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"991","Potentilla_argentea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992","Potentilla_aurea","0",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"993","Potentilla_caulescens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"994","Potentilla_chrysantha","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995","Potentilla_cinerea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"996","Potentilla_crantzii","0",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"997","Potentilla_erecta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"998","Potentilla_frigida","0",1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"999","Potentilla_grandiflora","0",1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"1000","Potentilla_hirta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001","Potentilla_inclinata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1002","Potentilla_NA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003","Potentilla_neumanniana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004","Potentilla_nivalis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1005","Potentilla_reptans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1006","Potentilla_rupestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007","Prenanthes_purpurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1008","Primula_elatior","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009","Primula_farinosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010","Primula_hirsuta","0",1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
"1011","Primula_latifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012","Primula_pedemontana","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1013","Primula_veris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014","Primula_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015","Prunella_grandiflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016","Prunella_laciniata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1017","Prunella_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1018","Prunus_domestica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","Prunus_mahaleb","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020","Prunus_spinosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021","Pseudorchis_albida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022","Pseudoturritis_turrita","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023","Ptarmica_macrophylla","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024","Ptarmica_nana","1",1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1
"1025","Pteridium_aquilinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1026","Pteroselinum_austriacum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","Ptychotis_saxifraga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028","Pulmonaria_angustifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1029","Pulmonaria_longifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030","Pulmonaria_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1031","Pulmonaria_saccharata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032","Pulsatilla_alpina","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1033","Pulsatilla_halleri","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1034","Pulsatilla_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1035","Pulsatilla_vernalis","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1036","Pyrola_chlorantha","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1037","Pyrola_media","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1038","Pyrola_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1039","Pyrola_rotundifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","Pyrus_pyraster","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041","Pythius_dulcis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","Quercus_petraea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1043","Quercus_pubescens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044","Quercus_robur","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1045","Ranunculus_aconitifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046","Ranunculus_acris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047","Ranunculus_aduncus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048","Ranunculus_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049","Ranunculus_auricomus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1050","Ranunculus_bulbosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051","Ranunculus_glacialis","0",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1052","Ranunculus_gramineus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053","Ranunculus_grenierianus","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1054","Ranunculus_kuepferi","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1055","Ranunculus_lanuginosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056","Ranunculus_montanus","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1057","Ranunculus_parnassifolius","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1058","Ranunculus_platanifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059","Ranunculus_polyanthemos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1060","Ranunculus_pyrenaeus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061","Ranunculus_repens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062","Ranunculus_seguieri","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1063","Ranunculus_trichophyllus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064","Ranunculus_tuberosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065","Rapunculus_hemisphaericus","0",1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1
"1066","Rapunculus_orbicularis","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1067","Rapunculus_spicatus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1068","Reseda_lutea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069","Reseda_phyteuma","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1070","Rhamnus_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071","Rhamnus_cathartica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1072","Rhamnus_pumila","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1073","Rhamnus_saxatilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1074","Rhaponticum_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075","Rhinanthus_alectorolophus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1076","Rhinanthus_glacialis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1077","Rhinanthus_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1078","Rhinanthus_NA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","Rhododendron_ferrugineum","0",1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"1080","Rhynchopera_paniculata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081","Ribes_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082","Ribes_carpaticum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083","Ribes_uva_crispa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084","Rorippa_amphibia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085","Rorippa_islandica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086","Rorippa_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087","Rorippa_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","Rosa_agrestis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089","Rosa_caesia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090","Rosa_canina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091","Rosa_dumalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1092","Rosa_elliptica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093","Rosa_ferruginea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094","Rosa_micrantha","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095","Rosa_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096","Rosa_NA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097","Rosa_pendulina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098","Rosa_rubiginosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099","Rosa_spinosissima","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100","Rosa_villosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101","Rubus_caesius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","Rubus_fruticosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103","Rubus_gremlii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104","Rubus_idaeus","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1105","Rubus_pruinosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106","Rubus_saxatilis","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1107","Rubus_tomentosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1108","Rubus_ulmifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109","Rumex_acetosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110","Rumex_acetosella","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1111","Rumex_alpestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112","Rumex_alpinus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113","Rumex_crispus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114","Rumex_obtusifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1115","Rumex_scutatus","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1116","Ruyschiana_austriaca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1117","Sagina_glabra","0",1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
"1118","Sagina_procumbens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119","Sagina_saginoides","0",1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"1120","Salix_alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1121","Salix_appendiculata","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1122","Salix_aurita","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123","Salix_breviserrata","0",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1124","Salix_caprea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","Salix_cinerea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1126","Salix_daphnoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127","Salix_eleagnos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128","Salix_foetida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129","Salix_glaucosericea","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1130","Salix_hastata","0",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1131","Salix_herbacea","0",1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1
"1132","Salix_laggeri","1",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1133","Salix_myrsinifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1134","Salix_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1135","Salix_pentandra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1136","Salix_purpurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137","Salix_repens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1138","Salix_reticulata","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1139","Salix_retusa","0",1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
"1140","Salix_serpyllifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1141","Salix_triandra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1142","Salvia_nubicola","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143","Salvia_pratensis","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1144","Sambucus_ebulus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","Sambucus_nigra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1146","Sambucus_racemosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1147","Sanguisorba_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1148","Sanguisorba_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1149","Sanicula_europaea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1150","Saponaria_ocymoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1151","Saponaria_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1152","Satureja_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1153","Satyrium_bifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1154","Saussurea_alpina","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1155","Saussurea_discolor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1156","Saxifraga_aizoides","0",1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1
"1157","Saxifraga_androsacea","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1158","Saxifraga_aspera","0",1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1159","Saxifraga_biflora","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1160","Saxifraga_bryoides","0",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"1161","Saxifraga_cuneifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1162","Saxifraga_exarata","1",1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1
"1163","Saxifraga_granulata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1164","Saxifraga_moschata","1",1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0
"1165","Saxifraga_oppositifolia","1",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"1166","Saxifraga_paniculata","0",1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"1167","Saxifraga_retusa","1",1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"1168","Saxifraga_rotundifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1169","Scabiosa_columbaria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1170","Scabiosa_lucida","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1171","Scabiosa_triandra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1172","Schoenus_nigricans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1173","Scirpus_sylvaticus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1174","Scleranthus_annuus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1175","Scleranthus_perennis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1176","Scorzonera_austriaca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1177","Scorzonera_hispanica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1178","Scorzoneroides_autumnalis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1179","Scrophularia_canina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1180","Scrophularia_lucida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1181","Scrophularia_nodosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1182","Scrophularia_peregrina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183","Securigera_varia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1184","Sedella_atrata","0",1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
"1185","Sedum_acre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1186","Sedum_album","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1187","Sedum_alpestre","0",1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1
"1188","Sedum_anacampseros","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1189","Sedum_annuum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1190","Sedum_anopetalum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1191","Sedum_dasyphyllum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1192","Sedum_maximum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1193","Sedum_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1194","Sedum_ochroleucum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1195","Sedum_rupestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1196","Sedum_sediforme","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1197","Sedum_sexangulare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1198","Selaginella_selaginoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1199","Sempervivum_arachnoideum","0",1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1
"1200","Sempervivum_montanum","1",1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
"1201","Sempervivum_NA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1202","Sempervivum_tectorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1203","Senecio_doria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1204","Senecio_doronicum","0",1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1
"1205","Senecio_erucifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1206","Senecio_incanus","1",1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1
"1207","Senecio_ovatus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208","Senecio_squalidus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1209","Senecio_viscosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1210","Serratula_tinctoria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211","Seseli_annuum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212","Sesleria_caerulea","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1213","Setaria_viridis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1214","Sibbaldia_procumbens","0",1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
"1215","Silaum_silaus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1216","Silene_acaulis","0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1217","Silene_armeria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1218","Silene_dioica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1219","Silene_flos_cuculi","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220","Silene_flos_jovis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221","Silene_italica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222","Silene_latifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223","Silene_nutans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224","Silene_otites","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225","Silene_saxifraga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1226","Silene_vallesia","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227","Silene_vulgaris","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1228","Sinapis_alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229","Sinapis_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
