"","Row.names","Valid_LIB.C.150","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"475","Eriophorum_latifolium","Eriophorum_latifolium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476","Eriophorum_scheuchzeri","Eriophorum_scheuchzeri",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"477","Eritrichium_nanum","Eritrichium_nanum",1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
"478","Erodium_cicutarium","Erodium_cicutarium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479","Erucastrum_nasturtiifolium","Erucastrum_nasturtiifolium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480","Eryngium_alpinum","Eryngium_alpinum",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"481","Eryngium_campestre","Eryngium_campestre",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482","Erysimum_jugicola","Erysimum_jugicola",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483","Erysimum_nevadense","Erysimum_nevadense",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484","Erysimum_ochroleucum","Erysimum_duriaei_subsp._pyrenaicum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485","Erysimum_rhaeticum","Erysimum_rhaeticum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486","Erysimum_virgatum","Erysimum_virgatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487","Euonymus_europaeus","Euonymus_europaeus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488","Euonymus_latifolius","Euonymus_latifolius",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489","Eupatorium_cannabinum","Eupatorium_cannabinum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490","Euphorbia_brittingeri","Euphorbia_flavicoma_subsp._verrucosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491","Euphorbia_cyparissias","Euphorbia_cyparissias",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"492","Euphorbia_exigua","Euphorbia_exigua",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493","Euphorbia_helioscopia","Euphorbia_helioscopia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494","Euphrasia_alpina","Euphrasia_alpina",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"495","Euphrasia_drosocalyx","Euphrasia_minima_f._drosocalyx",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"496","Euphrasia_hirtella","Euphrasia_hirtella",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497","Euphrasia_kerneri","Euphrasia_picta_subsp._kerneri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498","Euphrasia_minima","Euphrasia_minima",1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1
"499","Euphrasia_pectinata","Euphrasia_pectinata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500","Euphrasia_salisburgensis","Euphrasia_salisburgensis",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"501","Euphrasia_stricta","Euphrasia_stricta",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"502","Fagus_sylvatica","Fagus_sylvatica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503","Fallopia_convolvulus","Fallopia_convolvulus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504","Fallopia_japonica","Reynoutria_japonica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505","Festuca_acuminata","Festuca_acuminata",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"506","Festuca_altissima","Drymochloa_sylvatica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507","Festuca_arundinacea","Schedonorus_arundinaceus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508","Festuca_chalcophaea","",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"509","Festuca_flavescens","Festuca_flavescens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510","Festuca_gigantea","Schedonorus_giganteus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511","Festuca_halleri","Festuca_halleri",1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1
"512","Festuca_heterophylla","Festuca_heterophylla",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513","Festuca_laevigata","Festuca_laevigata_subsp._laevigata",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"514","Festuca_melanopsis","Festuca_melanopsis",1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"515","Festuca_ovina","Festuca_ovina",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"516","Festuca_pratensis","Schedonorus_pratensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517","Festuca_quadriflora","Festuca_pumila",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"518","Festuca_rubra","Festuca_rubra",1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"519","Festuca_valesiaca","Festuca_valesiaca",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520","Filago_arvensis","Filago_arvensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521","Filipendula_ulmaria","Filipendula_ulmaria",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522","Filipendula_vulgaris","Filipendula_vulgaris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523","Fourraea_alpina","Fourraea_alpina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524","Fragaria_vesca","Fragaria_vesca",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525","Fraxinus_excelsior","Fraxinus_excelsior",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526","Fumana_procumbens","Fumana_procumbens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","Gagea_liotardii","Gagea_fragifera",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528","Gagea_nakaiana","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","Galeopsis_ladanum","Galeopsis_ladanum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530","Galeopsis_tetrahit","Galeopsis_tetrahit",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531","Galium_aparine","Galium_aparine",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532","Galium_boreale","Galium_boreale",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533","Galium_commune","",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"534","Galium_corrudifolium","Galium_corrudifolium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535","Galium_glaucum","Galium_glaucum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536","Galium_lucidum","Galium_lucidum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537","Galium_megalospermum","Galium_megalospermum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","Galium_mollugo","Galium_mollugo",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","Galium_odoratum","Galium_odoratum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540","Galium_palustre","Galium_palustre",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541","Galium_pseudohelveticum","Galium_pseudohelveticum",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"542","Galium_pumilum","Galium_pumilum",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"543","Galium_rotundifolium","Galium_rotundifolium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544","Galium_rubrum","Asperula_purpurea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","Galium_sylvaticum","Galium_sylvaticum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","Galium_verum","Galium_verum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","Gamochaeta_norvegica","",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"548","Gamochaeta_sylvatica","Gnaphalium_sylvaticum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549","Genista_cinerea","Genista_cinerea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550","Genista_pilosa","Genista_pilosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551","Genistella_sagittalis","Genista_sagittalis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552","Gentiana_acaulis","Gentiana_acaulis",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
"553","Gentiana_cruciata","Gentiana_cruciata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","Gentiana_nivalis","Gentiana_nivalis",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"555","Gentiana_pneumonanthe","Gentiana_pneumonanthe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","Gentiana_verna","Gentiana_verna",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"557","Gentianella_campestris","Gentianella_campestris",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"558","Gentianella_tenella","Comastoma_tenellum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","Gentianopsis_ciliata","Gentianopsis_ciliata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560","Gentianusa_lutea","Gentiana_lutea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"561","Gentianusa_punctata","Gentiana_punctata",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"562","Geranium_argenteum","Geranium_argenteum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","Geranium_columbinum","Geranium_columbinum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564","Geranium_lucidum","Geranium_lucidum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","Geranium_molle","Geranium_pusillum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","Geranium_nodosum","Geranium_nodosum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","Geranium_phaeum","Geranium_phaeum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","Geranium_pyrenaicum","Geranium_pyrenaicum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569","Geranium_rivulare","Geranium_rivulare",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"570","Geranium_robertianum","Geranium_robertianum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","Geranium_rotundifolium","Geranium_rotundifolium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","Geranium_sanguineum","Geranium_sanguineum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573","Geranium_sylvaticum","Geranium_sylvaticum",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"574","Geum_reptans","Geum_reptans",1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1
"575","Geum_rivale","Geum_rivale",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576","Geum_urbanum","Geum_urbanum",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"577","Glechoma_hederacea","Glechoma_hederacea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","Glechoma_nepetella","Nepeta_nepetella",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","Globularia_bisnagarica","Globularia_bisnagarica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580","Globularia_cordifolia","Globularia_cordifolia",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"581","Glyceria_fluitans","Glyceria_fluitans",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","Glyceria_notata","Glyceria_notata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","Gnaphalium_hoppeanum","Gnaphalium_hoppeanum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584","Gnaphalium_supinum","Gnaphalium_supinum",1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1
"585","Goodyera_repens","Goodyera_repens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","Gymnadenia_conopsea","Gymnadenia_conopsea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","Gymnadenia_nigra","Gymnadenia_nigra",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588","Gymnocarpium_dryopteris","Gymnocarpium_dryopteris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","Gymnocarpium_robertianum","Gymnocarpium_robertianum",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"590","Gypsophila_repens","Gypsophila_repens",1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
"591","Hedera_helix","Hedera_helix",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","Hedysarum_hedysaroides","Hedysarum_hedysaroides",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593","Helianthemum_apenninum","Helianthemum_apenninum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","Helianthemum_grandiflorum","Helianthemum_grandiflorum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595","Helianthemum_nummularium","Helianthemum_nummularium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","Helianthemum_oelandicum","Helianthemum_italicum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597","Helictotrichon_pratense","Helictochloa_pratensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"598","Helictotrichon_pubescens","Avenula_pubescens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","Helictotrichon_sedenense","Helictotrichon_sedenense",1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1
"600","Helictotrichon_sempervirens","Helictotrichon_sempervirens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","Helictotrichon_versicolor","Helictochloa_versicolor",1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"602","Helleborus_foetidus","Helleborus_foetidus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603","Hepatica_nobilis","Anemone_hepatica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","Heracleum_sphondylium","Heracleum_sphondylium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","Herniaria_alpina","Herniaria_alpina",1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
"606","Herniaria_hirsuta","Herniaria_hirsuta",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","Herniaria_incana","Herniaria_incana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","Herorchis_morio","Anacamptis_morio",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","Hieracium_alpinum","Hieracium_alpinum",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"610","Hieracium_amplexicaule","Hieracium_amplexicaule",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","Hieracium_antarcticum","",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"612","Hieracium_argillaceum","Hieracium_argillaceum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","Hieracium_aurantiacum","Pilosella_aurantiaca",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","Hieracium_bifidum","Hieracium_bifidum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615","Hieracium_cymosum","Pilosella_cymosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","Hieracium_diaphanoides","Hieracium_diaphanoides",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617","Hieracium_glaucinum","Hieracium_glaucinum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","Hieracium_intybaceum","Hieracium_intybaceum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","Hieracium_inuloides","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","Hieracium_juranum","Hieracium_jurassicum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","Hieracium_lachenalii","Hieracium_lachenalii",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622","Hieracium_lactucella","Pilosella_lactucella",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","Hieracium_lawsonii","Hieracium_lawsonii",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624","Hieracium_murorum","Hieracium_murorum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","Hieracium_niphobium","Pilosella_corymbuloides",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"626","Hieracium_piliferum","Hieracium_piliferum",1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"627","Hieracium_pilosella","Pilosella_officinarum",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"628","Hieracium_piloselloides","Pilosella_piloselloides",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629","Hieracium_pilosum","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"630","Hieracium_praealtum","Pilosella_piloselloides_subsp._praealta",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631","Hieracium_prenanthoides","Hieracium_prenanthoides",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","Hieracium_sabaudum","Hieracium_sabaudum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","Hieracium_schmidtii","Hieracium_schmidtii",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","Hieracium_umbellatum","Hieracium_umbellatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","Hieracium_umbrosum","Hieracium_umbrosum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636","Hieracium_valdepilosum","Hieracium_valdepilosum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637","Hieracium_villosum","Hieracium_villosum",1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"638","Himantoglossum_hircinum","Himantoglossum_hircinum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","Hippocrepis_comosa","Hippocrepis_comosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","Hippocrepis_emerus","Hippocrepis_emerus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","Hippophae_rhamnoides","Hippophae_rhamnoides",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642","Holcus_lanatus","Holcus_lanatus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","Holosteum_umbellatum","Holosteum_umbellatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","Homogyne_alpina","Homogyne_alpina",1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"645","Hordelymus_europaeus","Hordelymus_europaeus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646","Hordeum_marinum","Hordeum_marinum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","Hornungia_alpina","Hornungia_alpina",1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"648","Humulus_lupulus","Humulus_lupulus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","Huperzia_selago","Huperzia_selago",1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"650","Hylotelephium_telephium","Hylotelephium_telephium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","Hyoscyamus_niger","Hyoscyamus_niger",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","Hypericum_hirsutum","Hypericum_hirsutum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653","Hypericum_maculatum","Hypericum_maculatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654","Hypericum_montanum","Hypericum_montanum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655","Hypericum_perforatum","Hypericum_perforatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656","Hypericum_richeri","Hypericum_richeri",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"657","Hypochaeris_maculata","Hypochaeris_maculata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658","Hypochaeris_radicata","Hypochaeris_radicata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659","Hyssopus_officinalis","Hyssopus_officinalis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660","Iberis_pinnata","Iberis_pinnata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","Ilex_aquifolium","Ilex_aquifolium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662","Impatiens_glandulifera","Impatiens_glandulifera",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","Imperatoria_ostruthium","Imperatoria_ostruthium",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"664","Inula_conyza","Inula_conyza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665","Inula_montana","Inula_montana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666","Isatis_tinctoria","Isatis_tinctoria",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667","Ixoca_pusilla","Heliosperma_pusillum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","Jacobaea_incana","Jacobaea_incana",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"669","Jasione_montana","Jasione_montana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","Jonorchis_abortiva","Limodorum_abortivum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671","Juglans_nigra","Juglans_nigra",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672","Juglans_regia","Juglans_regia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","Juncus_alpinoarticulatus","Juncus_alpinoarticulatus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674","Juncus_arcticus","Juncus_arcticus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675","Juncus_articulatus","Juncus_articulatus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676","Juncus_bufonius","Juncus_bufonius",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677","Juncus_compressus","Juncus_compressus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678","Juncus_effusus","Juncus_effusus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679","Juncus_filiformis","Juncus_filiformis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680","Juncus_inflexus","Juncus_inflexus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681","Juncus_jacquini","Juncus_jacquinii",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682","Juncus_trifidus","Juncus_trifidus",1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1
"683","Juncus_triglumis","Juncus_triglumis",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"684","Juniperus_communis","Juniperus_communis",1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"685","Juniperus_sabina","Juniperus_sabina",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"686","Juniperus_sibirica","Juniperus_communis_subsp._nana",1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
"687","Kernera_saxatilis","Kernera_saxatilis",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"688","Knautia_arvensis","Knautia_arvensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689","Knautia_dipsacifolia","Knautia_dipsacifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690","Kobresia_curvula","",1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
"691","Kobresia_myosuroides","Carex_myosuroides",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"692","Koeleria_cenisia","Koeleria_cenisia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693","Koeleria_pyramidata","Koeleria_pyramidata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"694","Koeleria_vallesiana","Koeleria_vallesiana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
