"","summit","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","slice","metric"
"521","Muraillette",8,200.792040642857,252.404232363292,56.454402646586,129,-0.914227930876102,0.129,999,30,"mpd"
"522","Occidentale Ailefroide",6,206.039802266667,251.976752259726,68.156450909074,216,-0.673992694460326,0.216,999,30,"mpd"
"523","Olan",12,296.89307530303,251.280774554767,45.6445570051724,821,0.999293316464758,0.821,999,30,"mpd"
"524","Pelvoux",5,517.4437552,249.533198654455,71.2782412793796,1000,3.7586583470186,1,999,30,"mpd"
"525","Persistent",25,207.375788086667,251.456812581869,29.1398244170923,47,-1.512741595977,0.047,999,30,"mpd"
"526","Plat de la Selle",6,220.232963733333,254.078999051718,67.8036695048434,307,-0.499177044038411,0.307,999,30,"mpd"
"527","Rateau",15,213.860224342857,251.961462841241,39.5536273464732,162,-0.963280514442664,0.162,999,30,"mpd"
"528","Rocher de la Selle",22,254.957177463204,250.156628020419,32.4320949219046,604,0.148018481517901,0.604,999,30,"mpd"
"529","Rouies",3,156.235235333333,253.863944154822,100.422357907642,76,-0.972181004864243,0.076,999,30,"mpd"
"530","Sirac",11,201.913131090909,252.108339839876,47.6144024709728,126,-1.0542022191619,0.126,999,30,"mpd"
"531","Summits",34,253.636655825312,250.323538091382,25.4968049233895,574,0.129942467061459,0.574,999,30,"mpd"
"532","Under Ice",17,210.609671720588,251.458186771109,38.5341758230566,149,-1.06005939346132,0.149,999,30,"mpd"
"533","Barre des Ecrins",5,226.9056504,260.345242691892,63.9725569040178,264,-0.522717770091063,0.264,999,20,"mpd"
"534","Brevoort",1,NA,NA,NA,NA,NA,NA,999,20,"mpd"
"535","Burlan",6,231.938302533333,263.000550548682,61.0751144318218,259,-0.508590909805393,0.259,999,20,"mpd"
"536","Choisy",2,194.891912,262.359233115115,117.965639793592,360,-0.571923495970223,0.36,999,20,"mpd"
"537","Ecrins NP",319,258.784901107786,258.784901107786,0,500.5,NA,0.5005,999,20,"mpd"
"538","La Meije",5,168.3532278,260.782798090491,66.2182548818296,18,-1.39583216826594,0.018,999,20,"mpd"
"539","Lauvitel",19,250.401443309942,260.835650565712,31.5841740665679,437,-0.330361884207543,0.437,999,20,"mpd"
"540","Muraillette",14,242.302949714286,256.63273243604,36.0497162955427,364,-0.397500568500354,0.364,999,20,"mpd"
"541","Occidentale Ailefroide",8,244.260665428572,256.556681209924,48.8351519232443,427,-0.251786168305134,0.427,999,20,"mpd"
"542","Olan",17,280.821531426471,259.326527768725,34.4056262521337,731,0.624752576808942,0.731,999,20,"mpd"
"543","Pelvoux",7,460.389304666667,257.103597877687,51.9817515033873,999,3.91071291192896,0.999,999,20,"mpd"
"544","Persistent",41,238.225700136585,258.361620375288,21.3058553236591,170,-0.945088565223765,0.17,999,20,"mpd"
"545","Plat de la Selle",7,232.112835809524,260.132900871062,53.360334415627,292,-0.525110372121879,0.292,999,20,"mpd"
"546","Rateau",22,236.89230169697,259.165450856172,29.0412100131604,225,-0.766949763770489,0.225,999,20,"mpd"
"547","Rocher de la Selle",37,264.982048267267,257.148175323335,22.5611011654124,663,0.347229192693029,0.663,999,20,"mpd"
"548","Rouies",3,176.235235333333,257.209946028695,84.5857029195664,86,-0.957309662276637,0.086,999,20,"mpd"
"549","Sirac",19,233.297472923977,258.835865069315,31.707472145076,209,-0.805437659252326,0.209,999,20,"mpd"
"550","Summits",54,265.847283134871,258.215726486786,17.5795392819819,703,0.434115850573329,0.703,999,20,"mpd"
"551","Under Ice",27,234.522984239316,258.21051735507,25.7456869698737,179,-0.920058305046275,0.179,999,20,"mpd"
"552","Barre des Ecrins",14,245.878719032967,265.313954570879,34.2278356052561,276,-0.567819588771398,0.276,999,10,"mpd"
"553","Brevoort",6,215.5939732,265.972704249716,55.1180357277564,214,-0.914015356036112,0.214,999,10,"mpd"
"554","Burlan",12,232.893555060606,265.548552794552,33.9567216191808,147,-0.961665207264904,0.147,999,10,"mpd"
"555","Choisy",8,198.0765125,263.762289820392,44.0014001943116,35,-1.49281107033688,0.035,999,10,"mpd"
"556","Ecrins NP",557,264.880793821784,264.880793821784,1.96285582370019e-14,60.5,-2.89595487220515,0.0605,999,10,"mpd"
"557","La Meije",14,198.101565230769,265.082142463915,33.2969785370153,9,-2.01161126853251,0.009,999,10,"mpd"
"558","Lauvitel",41,248.441185582927,266.297697633534,18.7465196708105,177,-0.952524114564605,0.177,999,10,"mpd"
"559","Muraillette",27,237.021841470086,264.274641437403,23.7985953500965,105,-1.14514321397574,0.105,999,10,"mpd"
"560","Occidentale Ailefroide",12,250.613152606061,265.388518820002,34.1178410621459,331,-0.433068616124558,0.331,999,10,"mpd"
"561","Olan",30,272.580568712644,265.254052900349,22.6506202633651,678,0.323457623990318,0.678,999,10,"mpd"
"562","Pelvoux",10,429.624281111111,265.590517310511,39.6438662277941,999,4.13768331418688,0.999,999,10,"mpd"
"563","Persistent",73,243.035389677321,265.210296255256,13.014512982451,32,-1.70385988379556,0.032,999,10,"mpd"
"564","Plat de la Selle",12,246.214562848485,266.459780206934,36.4317986707853,285,-0.55570183458123,0.285,999,10,"mpd"
"565","Rateau",40,252.090053030769,265.235356833762,19.8849256218717,265,-0.661068794169091,0.265,999,10,"mpd"
"566","Rocher de la Selle",67,255.933220122117,265.873293314758,14.4723827170902,253,-0.686830454041464,0.253,999,10,"mpd"
"567","Rouies",14,200.47909443956,262.297794955637,30.4363088046703,8,-2.03108402246828,0.008,999,10,"mpd"
"568","Sirac",34,238.278807597148,264.475919576778,20.5204005606463,102,-1.27663745657435,0.102,999,10,"mpd"
"569","Summits",93,260.499451195886,264.781327604761,11.4882219416306,362,-0.37271880980628,0.362,999,10,"mpd"
"570","Under Ice",45,246.975887769697,264.751592791673,17.7427932885805,147,-1.00185493528892,0.147,999,10,"mpd"
"571","Barre des Ecrins",19,264.671412093567,274.613214215666,25.485684264065,333,-0.39009359211582,0.333,999,5,"mpd"
"572","Brevoort",8,220.535352357143,274.974658276991,39.2091415110148,87,-1.3884340187493,0.087,999,5,"mpd"
"573","Burlan",17,248.710509955882,273.450707029044,27.8684811255357,162,-0.887748311855149,0.162,999,5,"mpd"
"574","Choisy",11,240.867297709091,271.846427546456,33.8832507990326,165,-0.914290367860723,0.165,999,5,"mpd"
"575","Ecrins NP",752,273.253891619514,273.253891619514,0,500.5,NA,0.5005,999,5,"mpd"
"576","La Meije",19,223.401487415205,272.830639138765,26.0543479322195,21,-1.89715558616742,0.021,999,5,"mpd"
"577","Lauvitel",57,260.320072234336,273.923739812179,14.7026947557207,175,-0.925249949336697,0.175,999,5,"mpd"
"578","Muraillette",35,258.707415015126,273.376188184383,18.7301084741215,202,-0.783165414633011,0.202,999,5,"mpd"
"579","Occidentale Ailefroide",16,263.119906116667,274.202225232099,27.1553748550354,333,-0.408107756736679,0.333,999,5,"mpd"
"580","Olan",38,273.224187115221,273.406833879231,17.4920052339143,524,-0.0104417281819676,0.524,999,5,"mpd"
"581","Pelvoux",13,401.490602564103,272.601590706424,31.0788217287263,998,4.14716532636582,0.998,999,5,"mpd"
"582","Persistent",97,258.479133757302,273.030540778142,10.5325415276312,76,-1.38156654618126,0.076,999,5,"mpd"
"583","Plat de la Selle",17,274.771171264706,274.362886934081,28.8574684560897,550,0.0141483072656211,0.55,999,5,"mpd"
"584","Rateau",55,266.038242284175,273.134551823179,14.5498708172807,340,-0.487723198928757,0.34,999,5,"mpd"
"585","Rocher de la Selle",89,268.649200708887,273.120591388719,11.2269304275107,350,-0.398273660703836,0.35,999,5,"mpd"
"586","Rouies",21,238.982916876191,273.105971020182,22.8960779592158,64,-1.49034494924302,0.064,999,5,"mpd"
"587","Sirac",44,250.80592372093,273.444304831117,16.1439621972357,74,-1.40228159813596,0.074,999,5,"mpd"
"588","Summits",124,271.491473360871,273.274912830001,8.97215252460428,436,-0.198774983398867,0.436,999,5,"mpd"
"589","Under Ice",58,263.94364200363,273.518891250131,13.6046716492505,245,-0.703820679643428,0.245,999,5,"mpd"
"590","Barre des Ecrins",23,265.293333083004,273.871893233415,22.9930455948555,363,-0.37309368674199,0.363,999,4,"mpd"
"591","Brevoort",8,222.535352357143,274.032831360932,38.7000284311014,96,-1.33068323439275,0.096,999,4,"mpd"
"592","Burlan",21,255.029945847619,274.908078865389,25.002649008018,204,-0.795041077903205,0.204,999,4,"mpd"
"593","Choisy",12,241.027795848485,272.762515859041,31.4522064754953,148,-1.0089823121084,0.148,999,4,"mpd"
"594","Ecrins NP",807,274.514121419699,274.514121419699,6.48763781124905e-15,494,0,0.494,999,4,"mpd"
"595","La Meije",21,222.41822272381,274.465675340522,23.7307047359803,9,-2.19325355887126,0.009,999,4,"mpd"
"596","Lauvitel",63,261.565421503328,274.891613959087,13.4554588521921,152,-0.990393014623007,0.152,999,4,"mpd"
"597","Muraillette",42,258.274878285714,274.135083496665,16.9926887689192,164,-0.933354657796136,0.164,999,4,"mpd"
"598","Occidentale Ailefroide",18,269.718293084967,274.352802078431,26.5247878112853,427,-0.174723697186081,0.427,999,4,"mpd"
"599","Olan",40,277.991977110256,273.926410559547,16.9120377453495,633,0.240394836620302,0.633,999,4,"mpd"
"600","Pelvoux",14,391.845936395604,273.895800658681,28.6730449562426,999,4.11362434359257,0.999,999,4,"mpd"
"601","Persistent",108,259.877765503288,274.886247756202,9.82140377781084,54,-1.5281402325421,0.054,999,4,"mpd"
"602","Plat de la Selle",19,279.179291274854,274.184203911221,24.2614861051694,619,0.205885465629755,0.619,999,4,"mpd"
"603","Rateau",62,269.603787350608,274.098664526096,13.1639175628737,368,-0.341454369796757,0.368,999,4,"mpd"
"604","Rocher de la Selle",102,265.356190603766,274.297471951787,9.89919127874719,183,-0.903233516379948,0.183,999,4,"mpd"
"605","Rouies",23,238.992489873518,273.557480531298,23.1009416078279,52,-1.49625895102336,0.052,999,4,"mpd"
"606","Sirac",46,255.776956108213,274.517006958377,15.9000447805618,117,-1.17861623088473,0.117,999,4,"mpd"
"607","Summits",139,271.265241269732,274.201461125953,8.55899993539362,362,-0.343056417617077,0.362,999,4,"mpd"
"608","Under Ice",66,265.558529397669,274.418315970296,12.1407188799838,236,-0.729757987167771,0.236,999,4,"mpd"
"609","Barre des Ecrins",26,258.168347698462,275.74425242201,21.7413182508823,199,-0.808410259246119,0.199,999,3,"mpd"
"610","Brevoort",8,224.535352357143,275.278742024096,41.2446727227353,109,-1.2303016684863,0.109,999,3,"mpd"
"611","Burlan",23,254.010658039526,275.565038362244,23.7954960360535,169,-0.9058176509563,0.169,999,3,"mpd"
"612","Choisy",14,239.172030021978,274.947925170027,30.2132742564759,110,-1.18411181933984,0.11,999,3,"mpd"
"613","Ecrins NP",871,275.187148262671,275.187148262671,0,500.5,NA,0.5005,999,3,"mpd"
"614","La Meije",21,224.41822272381,275.944661290481,23.1080537235426,7,-2.22980434367677,0.007,999,3,"mpd"
"615","Lauvitel",71,262.486122641449,275.118094283238,12.7640386031114,162,-0.9896531994748,0.162,999,3,"mpd"
"616","Muraillette",45,261.661813327273,275.39839680474,16.3949534770552,193,-0.837854373706626,0.193,999,3,"mpd"
"617","Occidentale Ailefroide",20,267.113930547369,273.847375741974,24.1593961978274,387,-0.278709167210505,0.387,999,3,"mpd"
"618","Olan",44,273.591486987315,275.604196093823,17.0130783442308,461,-0.118303640633663,0.461,999,3,"mpd"
"619","Pelvoux",14,393.845936395604,273.726524472957,29.1127758099056,1000,4.12600339819803,1,999,3,"mpd"
"620","Persistent",122,258.349755073567,275.300383872304,9.61969730822834,37,-1.76207506906044,0.037,999,3,"mpd"
"621","Plat de la Selle",21,281.308166419048,275.854612476162,24.2814291447434,619,0.224597733122575,0.619,999,3,"mpd"
"622","Rateau",68,281.061843019315,275.129245044413,13.3352527169417,688,0.444880805848175,0.688,999,3,"mpd"
"623","Rocher de la Selle",113,263.874639176359,275.33622806982,9.80079068924977,127,-1.1694555324024,0.127,999,3,"mpd"
"624","Rouies",24,238.628614268116,274.354082334378,21.070958892083,38,-1.69548373423504,0.038,999,3,"mpd"
"625","Sirac",52,257.357083461539,275.10664073258,14.8323155681789,100,-1.1966814749493,0.1,999,3,"mpd"
"626","Summits",157,273.418384576842,274.959227932127,7.93553740789133,424,-0.19417000715702,0.424,999,3,"mpd"
"627","Under Ice",73,275.873901675799,275.188421969649,12.7005962990408,536,0.0539722458701908,0.536,999,3,"mpd"
"628","Barre des Ecrins",28,257.966077687831,278.928667643766,21.1350491832207,150,-0.991840131253499,0.15,999,2,"mpd"
"629","Brevoort",9,224.9622155,277.659013725781,38.5705719337572,109,-1.36624363041039,0.109,999,2,"mpd"
"630","Burlan",25,253.199408893333,279.255425598719,22.6988021500208,106,-1.14790271897063,0.106,999,2,"mpd"
"631","Choisy",15,238.557583371429,277.542926561762,29.750403922336,78,-1.31041391209697,0.078,999,2,"mpd"
"632","Ecrins NP",931,278.330008112105,278.330008112105,0,500.5,NA,0.5005,999,2,"mpd"
"633","La Meije",28,235.600234285714,279.486983638946,21.5610525505188,15,-2.03546414306085,0.015,999,2,"mpd"
"634","Lauvitel",77,263.421615062201,278.917922438272,12.4607371458796,100,-1.24361080686108,0.1,999,2,"mpd"
"635","Muraillette",49,260.114933517007,279.083561316652,16.4277857998825,104,-1.15466734413962,0.104,999,2,"mpd"
"636","Occidentale Ailefroide",23,261.963782284585,278.059876722778,24.064989673461,257,-0.668859395187855,0.257,999,2,"mpd"
"637","Olan",49,268.844253986395,278.000428284564,16.1890775389199,298,-0.565577271228501,0.298,999,2,"mpd"
"638","Pelvoux",14,395.845936395604,279.114697028303,33.8907828224294,992,3.44433588267684,0.992,999,2,"mpd"
"639","Persistent",137,258.104830479605,278.306591635885,9.21121632799357,17,-2.1931697657437,0.017,999,2,"mpd"
"640","Plat de la Selle",22,280.61152591342,278.049857168311,25.2605875717215,586,0.101409705448676,0.586,999,2,"mpd"
"641","Rateau",75,278.325973303784,278.671768525998,13.0156386335542,527,-0.0265676723170877,0.527,999,2,"mpd"
"642","Rocher de la Selle",119,266.338828330722,277.940849998311,9.55065270473211,115,-1.21478835282537,0.115,999,2,"mpd"
"643","Rouies",30,233.265581765517,278.068796642992,20.98840990384,12,-2.13466456404961,0.012,999,2,"mpd"
"644","Sirac",59,257.422001918177,278.298510892322,15.3751473741508,76,-1.35780870687741,0.076,999,2,"mpd"
"645","Summits",175,271.586112910739,278.408951888278,7.78517847463117,196,-0.876388254909255,0.196,999,2,"mpd"
"646","Under Ice",80,273.248503234177,278.597063628318,11.8426585159057,325,-0.451635111065372,0.325,999,2,"mpd"
"647","Barre des Ecrins",33,265.683451234849,279.501975529427,19.7123111138985,225,-0.70100985190091,0.225,999,1,"mpd"
"648","Brevoort",9,226.9622155,278.153588585864,40.0271949078126,101,-1.27891482787548,0.101,999,1,"mpd"
"649","Burlan",30,262.910162597701,281.463762383878,20.4440064440743,183,-0.907532475932807,0.183,999,1,"mpd"
"650","Choisy",15,240.557583371429,279.357623763058,29.8128208929631,83,-1.30145485162016,0.083,999,1,"mpd"
"651","Ecrins NP",1012,279.674406408495,279.674406408495,8.62936498469843e-15,12.5,-6.58720762902052,0.0125,999,1,"mpd"
"652","La Meije",31,243.212570116129,280.18401148326,21.1463984312536,35,-1.74835641574256,0.035,999,1,"mpd"
"653","Lauvitel",86,265.205727539261,279.367707955511,11.6274523699618,98,-1.21797793408599,0.098,999,1,"mpd"
"654","Muraillette",55,265.194155259259,279.136466507302,14.6602894932638,167,-0.951025643419181,0.167,999,1,"mpd"
"655","Occidentale Ailefroide",26,265.221171907692,279.878324328205,23.0098888685752,259,-0.636993620622401,0.259,999,1,"mpd"
"656","Olan",55,270.029200696296,279.759341542578,14.6458659688841,273,-0.66436091023598,0.273,999,1,"mpd"
"657","Pelvoux",14,397.845936395604,277.006578113916,29.7811602958005,999,4.05757724284262,0.999,999,1,"mpd"
"658","Persistent",150,260.947804268993,279.811123634999,8.53105651206396,10,-2.21113520222615,0.01,999,1,"mpd"
"659","Plat de la Selle",25,280.165755886667,279.440868518779,22.3519749848779,538,0.032430573512109,0.538,999,1,"mpd"
"660","Rateau",84,278.390403425703,280.129565298234,11.978198840873,477,-0.145193939058356,0.477,999,1,"mpd"
"661","Rocher de la Selle",133,269.999317085669,280.077891750218,8.89293683593661,130,-1.13332354097264,0.13,999,1,"mpd"
"662","Rouies",35,238.10250032605,279.369319172716,19.2883352709841,14,-2.13947021694215,0.014,999,1,"mpd"
"663","Sirac",65,261.441980773077,279.830315229763,12.9935668904142,70,-1.41518757795839,0.07,999,1,"mpd"
"664","Summits",193,274.444951419149,279.603150949139,7.17656569576724,237,-0.718755982827826,0.237,999,1,"mpd"
"665","Under Ice",89,274.025310184372,279.155550741394,11.1148415638508,338,-0.46156668338913,0.338,999,1,"mpd"
"666","Barre des Ecrins",40,275.315477865385,281.865140489173,18.1174493349814,384,-0.361511297903385,0.384,999,0,"mpd"
"667","Brevoort",11,255.276635890909,280.328303422513,34.5860147703916,235,-0.724329405914976,0.235,999,0,"mpd"
"668","Burlan",33,267.641368617424,280.517646806196,19.2326438052409,239,-0.669501204263104,0.239,999,0,"mpd"
"669","Choisy",17,256.806892838235,281.385815835644,28.9908804173321,176,-0.847815680089341,0.176,999,0,"mpd"
"670","Ecrins NP",1081,280.7245983315,280.7245983315,0,500.5,NA,0.5005,999,0,"mpd"
"671","La Meije",36,261.160879080952,280.448296236519,18.1532919783947,131,-1.06247490419489,0.131,999,0,"mpd"
"672","Lauvitel",96,269.245131620833,281.219211044093,10.8886765670273,133,-1.09968179783379,0.133,999,0,"mpd"
"673","Muraillette",62,265.980170028027,280.880137402109,13.4464447438942,128,-1.10809717050654,0.128,999,0,"mpd"
"674","Occidentale Ailefroide",29,270.617859783251,280.707049091338,21.5903923393904,324,-0.467299952195834,0.324,999,0,"mpd"
"675","Olan",63,277.386492412698,280.688158451,13.7898503860212,441,-0.239427255980123,0.441,999,0,"mpd"
"676","Pelvoux",16,378.247871733333,278.247333568677,28.07375621727,995,3.56206477646691,0.995,999,0,"mpd"
"677","Persistent",164,263.341607466183,280.103416577608,8.14429886314684,15,-2.05810339147456,0.015,999,0,"mpd"
"678","Plat de la Selle",31,283.098430636559,280.829676281111,19.8881766650639,577,0.114075533099685,0.577,999,0,"mpd"
"679","Rateau",100,278.169611471313,280.528628660973,10.5784973035141,426,-0.223001161882979,0.426,999,0,"mpd"
"680","Rocher de la Selle",150,273.505325264251,280.827844679371,8.20245710079802,189,-0.892722671406348,0.189,999,0,"mpd"
"681","Rouies",40,251.872930391026,279.736826549987,17.3490850066165,41,-1.60607295130175,0.041,999,0,"mpd"
"682","Sirac",76,262.778903064561,281.011673302739,12.2243867271507,59,-1.49150797051294,0.059,999,0,"mpd"
"683","Summits",215,275.966701052467,280.722236358122,6.55474608415708,258,-0.725510224896278,0.258,999,0,"mpd"
"684","Under Ice",103,276.265828702456,280.931636974532,10.36190077441,329,-0.450284978948959,0.329,999,0,"mpd"
